57325.1953,29970.3404,292.6641
57325.202,29974.4894,292.5312
57325.2063,29970.9111,292.6124
57325.2091,29969.9401,292.6662
57325.2126,29973.5611,292.5834
57325.2158,29974.0891,292.5334
57325.2265,29973.1608,292.5855
57325.2337,29972.7601,292.5447
57325.2378,29971.8313,292.5539
57325.244,29973.7319,292.5768
57325.2541,29972.3602,292.5897
57325.2582,29971.4315,292.5989
57325.2689,29970.5032,292.6511
57325.272,29971.0312,292.601
57325.2756,29974.6522,292.5182
57325.2827,29970.1029,292.6532
57325.2894,29974.2519,292.5204
57325.3001,29973.3236,292.5725
57325.3003,29970.674,292.6444
57325.3044,29969.7453,292.6536
57325.3098,29973.852,292.5654
57325.3139,29972.9233,292.5746
57325.318,29971.9946,292.5838
57325.3277,29972.523,292.5767
57325.3315,29973.4944,292.5659
57325.3318,29971.5943,292.5859
57325.3457,29971.1939,292.588
57325.3494,29972.1654,292.5772
57325.3563,29970.2657,292.6402
57325.363,29974.4147,292.5074
57325.3739,29970.8368,292.6314
57325.378,29969.9081,292.6406
57325.3834,29974.0148,292.5524
57325.3875,29973.0861,292.5616
57325.3877,29970.4365,292.6336
57325.3944,29974.5855,292.5007
57325.4013,29972.6858,292.5637
57325.4051,29973.6572,292.5529
57325.4054,29971.7571,292.5729
57325.4189,29973.2569,292.555
57325.4193,29971.3567,292.575
57325.423,29972.3282,292.5642
57325.4368,29971.9279,292.5663
57325.4438,29970.0282,292.6293
57325.4475,29970.9996,292.6184
57325.4504,29974.1772,292.4965
57325.4613,29970.5993,292.6206
57325.4708,29973.7773,292.5415
57325.4749,29972.8486,292.5507
57325.4888,29972.4483,292.5528
57325.4929,29971.5195,292.562
57325.4991,29973.4201,292.5849
57325.5063,29973.0194,292.5441
57325.5104,29972.0906,292.5533
57325.5174,29970.1909,292.6163
57325.5211,29971.1624,292.6054
57325.5306,29974.3404,292.5264
57325.5349,29970.7621,292.6075
57325.539,29969.8333,292.6167
57325.5488,29970.3617,292.6097
57325.5523,29973.9828,292.5269
57325.562,29974.5112,292.5198
57325.5624,29972.6111,292.5398
57325.5665,29971.6823,292.549
57325.5727,29973.5829,292.5719
57325.584,29972.2534,292.5403
57325.5865,29973.1826,292.574
57325.5947,29971.3252,292.5924
57325.5979,29971.8531,292.5424
57325.6086,29970.9249,292.5945
57325.6181,29974.1029,292.5155
57325.6192,29969.9966,292.6467
57325.6224,29970.5245,292.5967
57325.6356,29974.674,292.5068
57325.6426,29972.7743,292.5698
57325.6463,29973.7457,292.5589
57325.6495,29974.2737,292.5089
57325.6506,29970.1674,292.6401
57325.6577,29972.4162,292.5273
57325.6601,29973.3454,292.561
57325.6683,29971.488,292.5794
57325.6781,29972.0164,292.5723
57325.6822,29971.0876,292.5815
57325.696,29970.6873,292.5837
57325.7067,29969.7591,292.6358
57325.7162,29972.9371,292.5568
57325.7164,29970.2875,292.6287
57325.7199,29973.9085,292.5459
57325.7231,29974.4365,292.4959
57325.7337,29973.5082,292.548
57325.7378,29972.5795,292.5572
57325.7381,29969.9299,292.6292
57325.742,29971.6508,292.5664
57325.7476,29973.1079,292.5501
57325.7513,29974.0793,292.5393
57325.7517,29972.1792,292.5593
57325.7558,29971.2504,292.5685
57325.7655,29971.7789,292.5615
57325.7696,29970.8501,292.5707
57325.79,29970.4503,292.6157
57325.8033,29974.5997,292.5258
57325.8074,29973.671,292.535
57325.8115,29972.7423,292.5442
57325.8117,29970.0927,292.6162
57325.8171,29974.1994,292.5279
57325.8212,29973.2707,292.5371
57325.8253,29972.342,292.5463
57325.8294,29971.4132,292.5555
57325.835,29972.8704,292.5393
57325.8391,29971.9417,292.5485
57325.8432,29971.0129,292.5576
57325.8608,29971.584,292.5489
57325.8636,29970.6131,292.6027
57325.881,29973.8338,292.522
57325.8853,29970.2554,292.6032
57325.8907,29974.3622,292.5149
57325.8989,29972.5048,292.5333
57325.8991,29969.8551,292.6053
57325.9014,29973.4339,292.5671
57325.9124,29974.0046,292.5154
57325.9127,29972.1044,292.5355
57325.9152,29973.0336,292.5692
57325.9168,29971.1757,292.5446
57325.9303,29972.6756,292.5267
57325.9306,29970.7754,292.5468
57325.941,29971.7473,292.5789
57325.9589,29970.4182,292.5902
57325.9643,29974.525,292.5019
57325.975,29973.5967,292.5541
57325.9863,29972.2672,292.5224
57325.9888,29973.1964,292.5562
57325.9904,29971.3385,292.5316
57325.9925,29974.1679,292.5453
57326.0042,29970.9382,292.5338
57326.0064,29973.7675,292.5475
57326.0105,29972.8388,292.5567
57326.0146,29971.9101,292.5659
57326.0149,29970.0099,292.5859
57326.0284,29971.5098,292.568
57326.0325,29970.581,292.5772
57326.0445,29974.6883,292.5319
57326.0463,29970.1807,292.5793
57326.0583,29974.2879,292.534
57326.0599,29972.43,292.5094
57326.0624,29973.3592,292.5432
57326.0779,29971.101,292.5208
57326.08,29973.9303,292.5345
57326.0841,29973.0016,292.5437
57326.0882,29972.0729,292.5528
57326.0938,29973.53,292.5366
57326.0979,29972.6013,292.5458
57326.0983,29970.7011,292.5658
57326.102,29971.6726,292.555
57326.1024,29969.7724,292.575
57326.1199,29970.3435,292.5663
57326.1319,29974.4507,292.521
57326.1338,29969.9432,292.5684
57326.1536,29974.0931,292.5215
57326.1539,29972.193,292.5415
57326.1581,29971.2642,292.5507
57326.1643,29973.1649,292.5736
57326.1674,29973.6928,292.5236
57326.1699,29974.622,292.5573
57326.1715,29972.7641,292.5328
57326.1719,29970.8639,292.5528
57326.1756,29971.8354,292.542
57326.1853,29972.3638,292.5349
57326.1894,29971.435,292.5441
57326.1935,29970.5063,292.5533
57326.2074,29970.106,292.5554
57326.2272,29974.2559,292.5085
57326.229,29969.7484,292.5558
57326.23,29973.2849,292.5622
57326.2476,29973.8561,292.5535
57326.2492,29971.9981,292.529
57326.2517,29972.9273,292.5627
57326.2533,29971.0694,292.5382
57326.2589,29972.5266,292.5219
57326.2614,29973.4557,292.5556
57326.263,29971.5978,292.5311
57326.2672,29970.6691,292.5403
57326.2769,29971.1975,292.5332
57326.2806,29972.1689,292.5223
57326.281,29970.2688,292.5424
57326.2948,29969.8685,292.5445
57326.2995,29974.3765,292.54
57326.3212,29974.0189,292.5405
57326.3253,29973.0901,292.5497
57326.3309,29974.5473,292.5334
57326.335,29973.6185,292.5426
57326.3391,29972.6898,292.5518
57326.3408,29970.8319,292.5273
57326.3432,29971.7611,292.561
57326.3464,29972.289,292.511
57326.3505,29971.3603,292.5202
57326.3546,29970.4316,292.5294
57326.3567,29973.2609,292.5431
57326.3684,29970.0313,292.5315
57326.3721,29971.0027,292.5206
57326.3948,29974.1816,292.5275
57326.4086,29973.7813,292.5296
57326.4127,29972.8526,292.5388
57326.4168,29971.9239,292.548
57326.4262,29974.3524,292.5209
57326.4266,29972.4523,292.5409
57326.4282,29970.5944,292.5164
57326.4303,29973.4237,292.5301
57326.4307,29971.5236,292.5501
57326.442,29970.1941,292.5185
57326.4458,29971.1655,292.5076
57326.4482,29972.0947,292.5414
57326.4637,29969.8365,292.519
57326.4823,29973.9441,292.5166
57326.4929,29973.0159,292.5688
57326.4986,29974.473,292.5525
57326.5002,29972.6151,292.5279
57326.5039,29973.5865,292.5171
57326.5043,29971.6864,292.5371
57326.5084,29970.7576,292.5463
57326.5156,29970.3569,292.5055
57326.5181,29971.286,292.5392
57326.5218,29972.2575,292.5284
57326.5243,29973.1867,292.5621
57326.5357,29971.8572,292.5305
57326.5373,29969.9992,292.5059
57326.5398,29970.9284,292.5397
57326.5559,29974.1069,292.5036
57326.5697,29973.7066,292.5057
57326.58,29974.6785,292.5378
57326.5804,29972.7783,292.5579
57326.5917,29971.4488,292.5262
57326.5938,29974.2782,292.5399
57326.5955,29972.4203,292.5154
57326.5958,29970.5201,292.5354
57326.5979,29973.3494,292.5491
57326.6031,29970.1193,292.4946
57326.6118,29972.9491,292.5512
57326.6134,29971.0912,292.5267
57326.6159,29972.0204,292.5604
57326.6272,29970.6909,292.5288
57326.6297,29971.6201,292.5626
57326.6313,29969.7622,292.538
57326.6433,29973.8694,292.4927
57326.6674,29974.441,292.5269
57326.6678,29972.5408,292.547
57326.6715,29973.5122,292.5361
57326.6833,29970.2826,292.5245
57326.6854,29973.1119,292.5382
57326.687,29971.254,292.5137
57326.6895,29972.1832,292.5474
57326.6992,29972.7116,292.5404
57326.7008,29970.8537,292.5158
57326.7033,29971.7829,292.5496
57326.7049,29969.925,292.525
57326.7169,29974.0322,292.4797
57326.7452,29973.675,292.5231
57326.7476,29974.6042,292.5569
57326.7549,29974.2034,292.516
57326.7569,29970.4454,292.5115
57326.759,29973.2747,292.5252
57326.7593,29971.3746,292.5453
57326.7631,29972.346,292.5344
57326.7728,29972.8744,292.5274
57326.7769,29971.9457,292.5366
57326.7785,29970.0878,292.512
57326.781,29971.0169,292.5457
57326.7882,29970.6162,292.5049
57326.7907,29971.5454,292.5387
57326.7945,29972.5168,292.5278
57326.8109,29973.7951,292.5118
57326.8285,29974.3662,292.503
57326.8326,29973.4375,292.5122
57326.8423,29973.9659,292.5052
57326.8464,29973.0372,292.5144
57326.8505,29972.1085,292.5235
57326.8521,29970.2506,292.499
57326.8546,29971.1797,292.5327
57326.8619,29970.779,292.4919
57326.866,29969.8502,292.5011
57326.8709,29971.7086,292.5686
57326.8747,29972.68,292.5578
57326.8835,29970.4214,292.4924
57326.886,29971.3505,292.5261
57326.9062,29973.6003,292.4992
57326.9087,29974.5295,292.533
57326.9159,29974.1287,292.4922
57326.9266,29973.2004,292.5443
57326.9307,29972.2717,292.5535
57326.9376,29973.7711,292.4926
57326.9396,29970.013,292.4881
57326.9404,29972.8001,292.5464
57326.942,29970.9422,292.5219
57326.9445,29971.8714,292.5556
57326.9493,29970.5415,292.481
57326.9621,29972.4425,292.5469
57326.9662,29971.5138,292.5561
57326.971,29970.1838,292.4815
57326.9895,29974.2915,292.4792
57327.0002,29973.3632,292.5313
57327.0112,29973.9339,292.4796
57327.014,29972.9629,292.5334
57327.0181,29972.0342,292.5426
57327.0222,29971.1055,292.5518
57327.0295,29970.7047,292.511
57327.0316,29973.534,292.5247
57327.032,29971.6339,292.5447
57327.0336,29969.776,292.5202
57327.0357,29972.6053,292.5339
57327.0446,29970.3466,292.4685
57327.0495,29972.205,292.536
57327.0536,29971.2763,292.5452
57327.0697,29974.4548,292.5091
57327.077,29974.054,292.4683
57327.0876,29973.1257,292.5204
57327.1031,29970.8675,292.498
57327.1052,29973.6968,292.5117
57327.1056,29971.7967,292.5317
57327.1072,29969.9388,292.5072
57327.1077,29974.626,292.5454
57327.1159,29972.7686,292.5638
57327.1248,29970.5099,292.4984
57327.1272,29971.4391,292.5322
57327.1297,29972.3682,292.5659
57327.1386,29970.1096,292.5005
57327.1411,29971.0388,292.5343
57327.1571,29974.2172,292.4982
57327.1613,29973.2885,292.5074
57327.1788,29973.8596,292.4987
57327.1829,29972.9309,292.5079
57327.1858,29971.9599,292.5617
57327.1905,29970.63,292.4871
57327.1926,29973.4593,292.5008
57327.1946,29969.7012,292.4963
57327.2008,29971.6019,292.5192
57327.2033,29972.531,292.5529
57327.2122,29970.2724,292.4875
57327.2147,29971.2015,292.5213
57327.2171,29972.1307,292.555
57327.226,29969.872,292.4897
57327.2373,29974.3805,292.5281
57327.2487,29973.051,292.4965
57327.2524,29974.0224,292.4857
57327.2687,29974.5513,292.5215
57327.2707,29970.7932,292.517
57327.2728,29973.6226,292.5307
57327.2769,29972.6938,292.5399
57327.281,29971.7651,292.5491
57327.2858,29970.4352,292.4745
57327.2867,29973.2223,292.5328
57327.2908,29972.2935,292.542
57327.2949,29971.3648,292.5512
57327.2996,29970.0348,292.4766
57327.3021,29970.964,292.5104
57327.3182,29974.1425,292.4743
57327.3464,29973.7854,292.5177
57327.3468,29971.8852,292.5378
57327.3505,29972.8566,292.5269
57327.3562,29974.3138,292.5106
57327.3603,29973.385,292.5198
57327.366,29970.5984,292.5045
57327.3685,29971.5276,292.5382
57327.3709,29972.4568,292.572
57327.3732,29970.1976,292.4636
57327.3782,29972.056,292.5311
57327.3819,29973.0274,292.5203
57327.3823,29971.1273,292.5403
57327.3871,29969.7973,292.4658
57327.4201,29973.9482,292.5047
57327.4339,29973.5478,292.5068
57327.4364,29974.477,292.5406
57327.4396,29970.7612,292.4915
57327.4421,29971.6904,292.5252
57327.4446,29972.6196,292.559
57327.4477,29973.1475,292.5089
57327.4514,29974.119,292.4981
57327.4534,29970.3609,292.4936
57327.4559,29971.2901,292.5273
57327.4584,29972.2192,292.5611
57327.4607,29969.9601,292.4528
57327.4735,29971.8612,292.5186
57327.4759,29972.7904,292.5523
57327.4776,29970.9325,292.5278
57327.5075,29973.7106,292.4938
57327.51,29974.6398,292.5276
57327.5238,29974.2395,292.5297
57327.527,29970.5237,292.4806
57327.5279,29973.3108,292.5389
57327.5295,29971.4529,292.5143
57327.532,29972.382,292.5481
57327.5409,29970.1234,292.4827
57327.5433,29971.0525,292.5164
57327.5496,29972.9532,292.5393
57327.5537,29972.0244,292.5485
57327.5625,29969.7658,292.4832
57327.565,29970.6949,292.5169
57327.5811,29973.8734,292.4808
57327.5974,29974.4023,292.5167
57327.6015,29973.4736,292.5259
57327.6031,29971.6157,292.5013
57327.6056,29972.5448,292.5351
57327.6145,29970.2862,292.4697
57327.6169,29971.2153,292.5034
57327.6191,29974.0447,292.5171
57327.6194,29972.1445,292.5372
57327.6232,29973.116,292.5263
57327.6345,29971.7865,292.4947
57327.6361,29969.9285,292.4702
57327.637,29972.7156,292.5285
57327.6386,29970.8577,292.5039
57327.6459,29970.457,292.4631
57327.6751,29973.6364,292.5129
57327.6776,29974.5655,292.5466
57327.6906,29971.3781,292.4904
57327.6927,29974.2075,292.5041
57327.6968,29973.2787,292.5133
57327.6996,29972.3078,292.5671
57327.7019,29970.0486,292.4588
57327.7065,29973.8072,292.5063
57327.7106,29972.8784,292.5155
57327.7122,29971.0205,292.4909
57327.7147,29971.9497,292.5246
57327.7219,29971.5489,292.4838
57327.7236,29969.691,292.4593
57327.726,29970.6202,292.493
57327.731,29972.4786,292.5605
57327.7625,29973.3988,292.502
57327.7729,29974.3707,292.5341
57327.7755,29970.2114,292.4458
57327.7842,29973.0412,292.5024
57327.7867,29973.9704,292.5362
57327.7883,29972.1125,292.5116
57327.7924,29971.1838,292.5208
57327.7972,29969.8538,292.4463
57327.7997,29970.783,292.48
57327.8021,29971.7122,292.5138
57327.8046,29972.6414,292.5475
57327.8135,29970.3827,292.4821
57327.8362,29973.5616,292.489
57327.8465,29974.5335,292.5211
57327.8582,29971.3039,292.5095
57327.8603,29974.1332,292.5232
57327.8607,29972.233,292.5432
57327.8644,29973.2045,292.5324
57327.8708,29970.0166,292.4333
57327.8741,29973.7329,292.5253
57327.8757,29971.875,292.5008
57327.8782,29972.8042,292.5345
57327.8798,29970.9462,292.51
57327.8871,29970.5455,292.4691
57327.8896,29971.4747,292.5029
57327.892,29972.4038,292.5366
57327.9122,29974.6536,292.5097
57327.9339,29974.296,292.5102
57327.938,29973.3673,292.5194
57327.9477,29973.8957,292.5123
57327.9494,29972.0378,292.4878
57327.951,29970.1799,292.4632
57327.9518,29972.967,292.5215
57327.9535,29971.109,292.4969
57327.9632,29971.6375,292.4899
57327.9648,29969.7795,292.4653
57327.9657,29972.5666,292.5236
57327.9673,29970.7087,292.4991
57327.9694,29973.5381,292.5128
57327.9824,29970.3507,292.4566
57327.9848,29971.2798,292.4903
57328.0141,29974.4592,292.5401
57328.0213,29974.0585,292.4993
57328.0254,29973.1297,292.5085
57328.0295,29972.201,292.5177
57328.0352,29973.6582,292.5014
57328.0368,29971.8003,292.4769
57328.0384,29969.9423,292.4523
57328.0393,29972.7294,292.5106
57328.0409,29970.8715,292.4861
57328.0455,29974.63,292.5335
57328.0547,29970.4712,292.4882
57328.0568,29973.3005,292.5019
57328.0585,29971.4426,292.4773
57328.0609,29972.3718,292.5111
57328.0698,29970.1131,292.4457
57328.0789,29971.0428,292.5224
57328.1015,29974.2217,292.5292
57328.1129,29972.8922,292.4976
57328.1154,29973.8214,292.5314
57328.117,29971.9635,292.5068
57328.1242,29971.5627,292.466
57328.1258,29969.7048,292.4414
57328.1283,29970.634,292.4752
57328.1345,29972.5346,292.4981
57328.137,29973.4638,292.5318
57328.1434,29970.2759,292.4327
57328.1525,29971.2056,292.5094
57328.1751,29974.3845,292.5162
57328.1865,29973.055,292.4846
57328.189,29973.9842,292.5184
57328.1906,29972.1263,292.4938
57328.1995,29969.8676,292.4284
57328.2044,29971.726,292.4959
57328.2065,29974.5553,292.5096
57328.2069,29972.6552,292.5297
57328.2085,29970.7973,292.5051
57328.2106,29973.6266,292.5188
57328.222,29972.2971,292.4872
57328.2236,29970.4392,292.4626
57328.2245,29973.2263,292.5209
57328.2261,29971.3684,292.4964
57328.2308,29970.0384,292.4218
57328.2399,29970.9681,292.4985
57328.2626,29974.147,292.5054
57328.278,29971.8888,292.4829
57328.2805,29972.818,292.5167
57328.2842,29973.7894,292.5058
57328.294,29974.3178,292.4987
57328.2972,29970.602,292.4496
57328.2981,29973.3891,292.5079
57328.2997,29971.5312,292.4834
57328.3022,29972.4603,292.5171
57328.3094,29972.0596,292.4763
57328.311,29970.2017,292.4517
57328.3119,29972.9888,292.51
57328.3135,29971.1308,292.4855
57328.3249,29969.8013,292.4539
57328.35,29973.9095,292.4945
57328.3655,29971.6513,292.472
57328.3696,29970.7225,292.4812
57328.3717,29973.5519,292.4949
57328.3742,29974.481,292.5287
57328.3758,29972.6231,292.5041
57328.3846,29970.3645,292.4387
57328.3855,29973.1516,292.497
57328.388,29974.0807,292.5308
57328.3896,29972.2228,292.5062
57328.3937,29971.2941,292.5154
57328.3968,29971.8221,292.4654
57328.3985,29969.9641,292.4409
57328.4009,29970.8933,292.4746
57328.4478,29974.6438,292.5157
57328.4494,29972.7859,292.4911
57328.4519,29973.7151,292.5249
57328.4616,29974.2435,292.5178
57328.4632,29972.3856,292.4932
57328.4648,29970.5277,292.4687
57328.4657,29973.3148,292.527
57328.4673,29971.4569,292.5024
57328.4721,29970.1269,292.4279
57328.4729,29972.914,292.4862
57328.477,29971.9853,292.4953
57328.4811,29971.0566,292.5045
57328.4859,29969.7266,292.43
57328.4962,29970.6985,292.4621
57328.4987,29971.6277,292.4958
57328.5255,29973.8779,292.5119
57328.5352,29974.4063,292.5048
57328.5368,29972.5484,292.4802
57328.5393,29973.4776,292.514
57328.5457,29970.2897,292.4148
57328.5506,29972.1481,292.4823
57328.5531,29973.0773,292.5161
57328.5547,29971.2194,292.4915
57328.5569,29974.0487,292.5052
57328.5595,29969.8894,292.417
57328.5686,29970.8191,292.4937
57328.5723,29971.7905,292.4828
57328.6129,29973.6404,292.501
57328.6154,29974.5696,292.5347
57328.617,29972.7117,292.5102
57328.6226,29974.1688,292.4939
57328.6243,29972.3109,292.4693
57328.6259,29970.453,292.4448
57328.6267,29973.2401,292.5031
57328.6284,29971.3822,292.4785
57328.6331,29970.0522,292.404
57328.6381,29971.9106,292.4715
57328.6422,29970.9818,292.4807
57328.6443,29973.8112,292.4944
57328.6484,29972.8825,292.5036
57328.6548,29969.6946,292.4044
57328.6638,29970.6242,292.4811
57328.6663,29971.5534,292.5149
57328.7028,29974.332,292.5238
57328.7044,29972.4741,292.4993
57328.7069,29973.4033,292.533
57328.7133,29970.2155,292.4339
57328.7142,29973.0026,292.4922
57328.7179,29973.974,292.4814
57328.7183,29972.0738,292.5014
57328.7224,29971.1451,292.5106
57328.7284,29969.8574,292.3914
57328.7358,29972.6449,292.4927
57328.7375,29970.787,292.4681
57328.7399,29971.7162,292.5019
57328.7447,29970.3863,292.4273
57328.7538,29971.3159,292.504
57328.7764,29974.4948,292.5108
57328.7805,29973.5661,292.52
57328.7915,29974.1368,292.4683
57328.7919,29972.2366,292.4884
57328.7944,29973.1658,292.5221
57328.8007,29969.9779,292.423
57328.8078,29974.6656,292.5042
57328.8094,29972.8077,292.4797
57328.8119,29973.7369,292.5134
57328.8135,29971.879,292.4889
57328.8176,29970.9503,292.498
57328.8233,29972.4074,292.4818
57328.8249,29970.5495,292.4572
57328.8274,29971.4787,292.491
57328.8639,29974.2573,292.4999
57328.868,29973.3286,292.5091
57328.8744,29970.1407,292.41
57328.8834,29971.0704,292.4867
57328.8855,29973.8997,292.5004
57328.8872,29972.0418,292.4758
57328.8896,29972.971,292.5096
57328.896,29969.7831,292.4105
57328.8969,29972.5702,292.4688
57328.8985,29970.7123,292.4442
57328.8994,29973.4994,292.5025
57328.901,29971.6415,292.478
57328.9123,29970.312,292.4463
57328.9148,29971.2412,292.4801
57328.9375,29974.4201,292.4869
57328.9529,29972.1619,292.4645
57328.9591,29974.0625,292.4874
57328.9632,29973.1338,292.4966
57328.9696,29969.9459,292.3975
57328.973,29973.6622,292.4895
57328.9746,29971.8043,292.465
57328.9754,29974.5914,292.5233
57328.9771,29972.7335,292.4987
57328.9787,29970.8755,292.4742
57328.9859,29970.4748,292.4333
57328.9909,29972.3331,292.5008
57328.995,29971.4044,292.51
57329.0012,29973.305,292.5329
57329.0101,29971.0463,292.4675
57329.0327,29974.2253,292.4744
57329.0432,29970.1087,292.3845
57329.0466,29973.825,292.4765
57329.0507,29972.8963,292.4857
57329.0548,29971.9675,292.4949
57329.0571,29969.7084,292.3866
57329.0645,29972.4959,292.4878
57329.0661,29970.638,292.4633
57329.0686,29971.5672,292.497
57329.0734,29970.2373,292.4224
57329.0748,29973.4678,292.5199
57329.0824,29971.1669,292.4991
57329.0862,29972.1383,292.4883
57329.0886,29973.0675,292.522
57329.1129,29974.3885,292.5043
57329.1202,29973.9878,292.4635
57329.1307,29969.8712,292.3736
57329.134,29973.5875,292.4656
57329.1365,29974.5166,292.4994
57329.1381,29972.6587,292.4748
57329.1397,29970.8008,292.4503
57329.1422,29971.73,292.484
57329.147,29970.4001,292.4094
57329.156,29971.3297,292.4861
57329.1598,29972.3011,292.4753
57329.1623,29973.2303,292.509
57329.1686,29970.0424,292.4099
57329.1777,29970.9721,292.4866
57329.1938,29974.1506,292.4505
57329.2076,29973.7503,292.4526
57329.2158,29971.8928,292.471
57329.2167,29974.6799,292.5293
57329.2183,29972.822,292.5048
57329.2272,29970.5633,292.4394
57329.2296,29971.4925,292.4731
57329.2318,29974.3218,292.4868
57329.2321,29972.4217,292.5069
57329.2359,29973.3931,292.496
57329.2423,29970.2052,292.3969
57329.2472,29972.0636,292.4644
57329.2497,29972.9928,292.4981
57329.2513,29971.1349,292.4736
57329.2651,29970.7346,292.4757
57329.2878,29973.9135,292.4826
57329.2983,29969.7969,292.3926
57329.3033,29971.6553,292.4601
57329.3054,29974.4846,292.4738
57329.3057,29972.5845,292.4939
57329.3095,29973.5559,292.483
57329.3192,29974.0843,292.4759
57329.3224,29970.3685,292.4268
57329.3233,29973.1556,292.4851
57329.3249,29971.2977,292.4606
57329.3274,29972.2268,292.4943
57329.3297,29969.9677,292.386
57329.3346,29971.8261,292.4535
57329.3387,29970.8974,292.4627
57329.3752,29973.676,292.4717
57329.3793,29972.7473,292.4809
57329.3856,29974.6479,292.5038
57329.3882,29970.4886,292.4155
57329.3907,29971.4178,292.4492
57329.3928,29974.2471,292.4629
57329.3969,29973.3184,292.4721
57329.401,29972.3896,292.4813
57329.4099,29970.131,292.4159
57329.4124,29971.0601,292.4497
57329.4148,29971.9893,292.4834
57329.4173,29972.9185,292.5172
57329.4237,29969.7306,292.4181
57329.4262,29970.6598,292.4518
57329.4488,29973.8388,292.4587
57329.4643,29971.5806,292.4362
57329.4668,29972.5097,292.47
57329.4705,29973.4812,292.4591
57329.473,29974.4103,292.4929
57329.4835,29970.2938,292.4029
57329.486,29971.2229,292.4367
57329.4881,29974.0523,292.4504
57329.4884,29972.1521,292.4704
57329.4909,29973.0813,292.5042
57329.4973,29969.8934,292.4051
57329.4998,29970.8226,292.4388
57329.5023,29971.7518,292.4726
57329.5047,29972.681,292.5063
57329.5441,29973.644,292.4461
57329.5466,29974.5731,292.4799
57329.5538,29974.1724,292.439
57329.5637,29970.457,292.4329
57329.5645,29973.2441,292.4912
57329.5662,29971.3862,292.4666
57329.5686,29972.3154,292.5004
57329.5709,29970.0562,292.3921
57329.5734,29970.9854,292.4258
57329.5759,29971.9146,292.4596
57329.5784,29972.8438,292.4933
57329.5821,29973.8152,292.4825
57329.5951,29970.6278,292.4263
57329.634,29974.3356,292.469
57329.6381,29973.4069,292.4782
57329.6398,29971.549,292.4536
57329.6422,29972.4782,292.4874
57329.6511,29970.2195,292.422
57329.652,29973.0066,292.4803
57329.6536,29971.1487,292.4557
57329.6557,29973.978,292.4694
57329.6561,29972.0778,292.4895
57329.6608,29970.7479,292.4149
57329.6633,29971.6771,292.4487
57329.6649,29969.8192,292.4241
57329.6736,29972.649,292.4808
57329.6825,29970.3903,292.4154
57329.7076,29974.4984,292.456
57329.7118,29973.5697,292.4652
57329.7256,29973.1694,292.4673
57329.7272,29971.3115,292.4427
57329.7293,29974.1408,292.4564
57329.7297,29972.2406,292.4765
57329.7385,29969.982,292.4111
57329.7394,29972.7691,292.4694
57329.741,29970.9111,292.4449
57329.7431,29973.7405,292.4586
57329.7435,29971.8403,292.4786
57329.7561,29970.5531,292.4024
57329.7586,29971.4823,292.4361
57329.7611,29972.4114,292.4699
57329.7878,29974.6617,292.4859
57329.7992,29973.3322,292.4543
57329.8029,29974.3036,292.4434
57329.8122,29970.1448,292.3981
57329.8146,29971.0739,292.4319
57329.8167,29973.9033,292.4456
57329.8171,29972.0031,292.4656
57329.8196,29972.9323,292.4993
57329.826,29969.7444,292.4002
57329.8363,29970.7163,292.4323
57329.8388,29971.6455,292.4661
57329.8413,29972.5747,292.4998
57329.8501,29970.316,292.4344
57329.8526,29971.2452,292.4682
57329.8728,29973.495,292.4413
57329.8753,29974.4241,292.475
57329.8904,29974.0661,292.4326
57329.8907,29972.1659,292.4526
57329.8932,29973.0951,292.4863
57329.9021,29970.8364,292.421
57329.9062,29969.9077,292.4302
57329.9108,29973.6662,292.4776
57329.9124,29971.8083,292.4531
57329.9149,29972.7375,292.4868
57329.9237,29970.4788,292.4214
57329.9262,29971.408,292.4552
57329.9287,29972.3372,292.4889
57329.9376,29970.0785,292.4235
57329.9489,29974.5869,292.462
57329.9668,29973.2579,292.4733
57329.9705,29974.2293,292.4625
57329.9782,29971.9284,292.4417
57329.9823,29970.9997,292.4509
57329.9844,29973.829,292.4646
57329.9885,29972.9003,292.4738
